COD_INMUEBLE,NOM_SUCURSAL,NOM_BARRIO,NOM_CIUDAD,ESTRATO,TIPO_INMUEBLE,AREA,VLR_CANON,VLR_ADMINISTRACION,FECHA_CONSIGNACION,FECHA_RECONSIGNACION,FECHA_CONTRATO,COD_ESTADO_CONTRATO
3377,BUCARAMANGA,ANTONIA SANTOS,BUCARAMANGA,COMERCIAL,APARTAMENTO,93,620000,234860,'01/01/2018',,'30/05/2011',INACTIVO
3378,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,CASA,78,7810980,0,'01/01/2018',,'15/08/2010',INACTIVO
3379,BUCARAMANGA,BOLIVAR,BUCARAMANGA,COMERCIAL,CASA,55,1119580,68728,'01/01/2018',,'11/09/2009',VIGENTE
3380,BUCARAMANGA,GIRARDOT,BUCARAMANGA,SIN ASIGNAR,APARTAMENTO,75,5976600,0,'01/01/2018',,'01/09/2000',VIGENTE
3381,BUCARAMANGA,CENTRO,BUCARAMANGA,CUATRO,APARTAMENTO,48,454000,92100,'01/01/2018',,'20/06/2009',INACTIVO
3382,BUCARAMANGA,CENTRO,BUCARAMANGA,CUATRO,LOCAL,23,567170,92100,'01/01/2018',,'20/06/2009',INACTIVO
3383,BUCARAMANGA,CENTRO,BUCARAMANGA,CUATRO,APARTAMENTO,95,370000,92100,'01/01/2018',,'16/09/2014',INACTIVO
3384,BUCARAMANGA,CENTRO,BUCARAMANGA,CUATRO,CASA,44,493630,92100,'01/01/2018',,'20/06/2009',INACTIVO
3385,BUCARAMANGA,SAN MIGUEL,BUCARAMANGA,SEIS,APARTAMENTO,60,14525650,0,'01/01/2018',,'01/01/2009',VIGENTE
3386,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,CASA,89,550000,307008,'01/01/2018',,'29/02/2020',INACTIVO
3387,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,LOCAL,30,766190,307008,'01/01/2018',,'07/10/2011',INACTIVO
3388,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,LOCAL,21,500000,307008,'01/01/2018',,'01/09/2003',INACTIVO
3389,BUCARAMANGA,QUINTA DANIA,BUCARAMANGA,CUATRO,APARTAMENTO,43,1200000,0,'01/01/2018',,'17/06/2003',VIGENTE
3390,BUCARAMANGA,EL PRADO,BUCARAMANGA,CUATRO,CASA,78,3398562,0,'01/01/2018',,'16/06/1998',VIGENTE
3391,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,LOCAL,14,1243200,0,'01/01/2018',,'02/04/2003',VIGENTE
3392,BUCARAMANGA,QUINTA DANIA,BUCARAMANGA,SEIS,APARTAMENTO,45,920000,0,'26/07/2000',,'01/08/2007',INACTIVO
3393,BUCARAMANGA,QUINTA DANIA,BUCARAMANGA,SEIS,CASA,36,1670950,0,'26/07/2000',,'01/08/2007',INACTIVO
3394,BUCARAMANGA,DIAMANTE II,BUCARAMANGA,CUATRO,LOCAL,22,1441290,0,'07/03/2002',,'02/04/2008',VIGENTE
3395,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,CUATRO,LOCAL,15,406370,135000,'26/03/2002',,'23/10/2013',INACTIVO
3396,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,CUATRO,APARTAMENTO,45,635750,135000,'26/03/2002',,'15/01/2015',INACTIVO
3397,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,CUATRO,APARTAMENTO,100,369040,135000,'26/03/2002',,'01/06/2004',INACTIVO
3398,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,COMERCIAL,APARTAMENTO,56,985450,150000,'02/04/2002',,'21/12/2004',VIGENTE
3399,BUCARAMANGA,DIAMANTE I,BUCARAMANGA,TRES,CASA,28,518650,0,'03/04/2002',,'03/02/2011',INACTIVO
3400,BUCARAMANGA,DIAMANTE I,BUCARAMANGA,TRES,CASA,99,664020,0,'03/04/2002',,'30/07/2016',VIGENTE
3401,BUCARAMANGA,DIAMANTE I,BUCARAMANGA,TRES,APARTAMENTO,56,649490,0,'03/04/2002',,'24/03/2012',INACTIVO
3402,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,COMERCIAL,CASA,82,2000000,0,'08/04/2002',,'16/07/2002',VIGENTE
3403,BUCARAMANGA,ANTONIA SANTOS,BUCARAMANGA,TRES,CASA,93,780680,191000,'30/09/2003',,'20/12/2017',INACTIVO
3404,BUCARAMANGA,ANTONIA SANTOS,BUCARAMANGA,TRES,APARTAMENTO,45,784810,191000,'30/09/2003',,'05/10/2010',INACTIVO
3405,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,LOCAL,15,1242000,495000,'02/10/2003',,'08/12/2015',INACTIVO
3406,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,CASA,28,782600,495000,'02/10/2003',,'08/09/2008',INACTIVO
3407,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,LOCAL,12,921060,495000,'02/10/2003',,'29/12/2018',VIGENTE
3408,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,CASA,74,951040,495000,'02/10/2003',,'22/10/2013',INACTIVO
3409,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,COMERCIAL,CASA,22,2732000,0,'04/10/2003',,'15/02/2006',VIGENTE
3410,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,LOCAL,19,1296800,0,'16/10/2003',,'25/05/2016',VIGENTE
3411,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,APARTAMENTO,39,722490,0,'16/10/2003',,'22/01/2004',INACTIVO
3412,BUCARAMANGA,CENTRO,BUCARAMANGA,COMERCIAL,APARTAMENTO,32,668000,0,'01/01/2018',,'01/03/2003',INACTIVO
3413,BUCARAMANGA,LA CONCORDIA,BUCARAMANGA,SIN ASIGNAR,APARTAMENTO,66,8962353,0,'01/01/2018',,'15/09/1997',VIGENTE
3414,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,LOCAL,24,2250000,0,'01/01/2018',,'19/09/2019',VIGENTE
3415,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,CASA,92,2410310,0,'01/01/2018',,'14/07/2007',INACTIVO
3416,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,LOCAL,10,2618160,0,'01/01/2018',,'30/10/2017',INACTIVO
3417,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,LOCAL,24,2768750,0,'01/01/2018',,'14/10/2016',INACTIVO
3418,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,CASA,29,604890,0,'01/01/2018',,'22/06/2007',INACTIVO
3419,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,LOCAL,23,18543443,0,'31/07/2000',,'01/09/2010',VIGENTE
3420,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,APARTAMENTO,30,806400,0,'31/07/2000',,'01/08/2000',VIGENTE
3421,BUCARAMANGA,DIAMANTE I,BUCARAMANGA,CUATRO,LOCAL,16,1114810,242000,'30/03/2014',,'31/03/2017',VIGENTE
3422,BUCARAMANGA,DIAMANTE I,BUCARAMANGA,CUATRO,CASA,83,1174470,242000,'30/03/2014',,'05/12/2015',INACTIVO
3423,BUCARAMANGA,DIAMANTE I,BUCARAMANGA,CUATRO,LOCAL,29,1140260,242000,'30/03/2014',,'14/08/2014',INACTIVO
3424,BUCARAMANGA,DIAMANTE I,BUCARAMANGA,CUATRO,LOCAL,29,549780,242000,'30/03/2014',,'11/03/2003',INACTIVO
3425,BUCARAMANGA,CENTRO,BUCARAMANGA,COMERCIAL,LOCAL,22,850000,228100,'09/04/2002',,'20/05/2015',VIGENTE
3426,BUCARAMANGA,CENTRO,BUCARAMANGA,COMERCIAL,LOCAL,30,1303200,228100,'09/04/2002',,'01/04/2004',INACTIVO
3427,BUCARAMANGA,PROVENZA,BUCARAMANGA,CUATRO,APARTAMENTO,29,966780,0,'06/05/2002',,'17/09/2009',VIGENTE
3428,BUCARAMANGA,PROVENZA,BUCARAMANGA,CUATRO,LOCAL,21,709530,0,'06/05/2002',,'17/09/2009',INACTIVO
3429,BUCARAMANGA,CENTRO,BUCARAMANGA,COMERCIAL,CASA,58,6547870,0,'14/05/2002',,'24/07/2002',INACTIVO
3430,BUCARAMANGA,CENTRO,BUCARAMANGA,COMERCIAL,LOCAL,13,8141510,0,'14/05/2002',,'30/04/2016',INACTIVO
3431,BUCARAMANGA,ANTIGUO CAMPESTRE,BUCARAMANGA,SEIS,LOCAL,18,1041640,263000,'21/10/2003',,'13/12/2003',VIGENTE
3432,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,LOCAL,28,1600000,0,'01/01/2018',,'01/09/2000',INACTIVO
3433,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,APARTAMENTO,85,3618460,0,'01/01/2018',,'28/10/2003',INACTIVO
3434,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,CASA,24,2069360,0,'01/01/2018',,'28/10/2003',INACTIVO
3435,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,LOCAL,27,2270710,0,'01/01/2018',,'28/10/2003',INACTIVO
3436,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,LOCAL,18,2298353,0,'01/01/2018',,'01/10/2009',VIGENTE
3437,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,CASA,79,5107450,0,'01/01/2018',,'01/10/2009',INACTIVO
3438,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SIN ASIGNAR,APARTAMENTO,59,8088060,0,'01/01/2018',,'01/07/1998',INACTIVO
3439,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SIN ASIGNAR,CASA,54,5851390,0,'01/01/2018',,'14/08/2013',VIGENTE
3440,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,APARTAMENTO,49,6468000,0,'01/01/2018',,'27/06/2019',VIGENTE
3441,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,LOCAL,25,6191660,0,'01/01/2018',,'08/10/2014',INACTIVO
3442,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,LOCAL,15,6000000,0,'01/01/2018',,'27/06/2019',INACTIVO
3443,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,LOCAL,14,4720540,0,'01/01/2018',,'09/10/2000',INACTIVO
3444,BUCARAMANGA,CENTRO,BUCARAMANGA,SIN ASIGNAR,APARTAMENTO,99,2000000,0,'01/01/2018',,'01/06/2000',VIGENTE
3445,BUCARAMANGA,CENTRO,BUCARAMANGA,COMERCIAL,LOCAL,29,3345290,0,'01/01/2018',,'01/11/2000',INACTIVO
3446,BUCARAMANGA,CENTRO,BUCARAMANGA,COMERCIAL,LOCAL,23,4500000,0,'01/01/2018',,'09/11/2012',INACTIVO
3447,BUCARAMANGA,CENTRO,BUCARAMANGA,COMERCIAL,CASA,28,4812300,0,'01/01/2018',,'09/11/2012',INACTIVO
3448,BUCARAMANGA,CENTRO,BUCARAMANGA,COMERCIAL,LOCAL,25,3814940,0,'01/01/2018',,'01/04/2015',VIGENTE
3449,BUCARAMANGA,CENTRO,BUCARAMANGA,SIN ASIGNAR,LOCAL,16,2000000,0,'01/01/2018',,'01/08/2003',VIGENTE
3450,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,APARTAMENTO,29,1180740,0,'01/01/2018',,'01/08/2005',VIGENTE
3451,BUCARAMANGA,ALVAREZ,BUCARAMANGA,CUATRO,APARTAMENTO,39,865830,0,'14/08/2000',,'17/04/2010',INACTIVO
3452,BUCARAMANGA,ALVAREZ,BUCARAMANGA,CUATRO,APARTAMENTO,56,1135750,0,'14/08/2000',,'29/08/2016',VIGENTE
3453,BUCARAMANGA,DIAMANTE II,BUCARAMANGA,CUATRO,APARTAMENTO,60,884625,213200,'15/08/2000',,'18/01/2010',VIGENTE
3454,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,CASA,73,650000,55000,'16/08/2000',,'14/08/2020',VIGENTE
3455,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,LOCAL,14,724630,55000,'16/08/2000',,'30/03/2017',INACTIVO
3456,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,APARTAMENTO,29,689530,55000,'16/08/2000',,'01/03/2008',INACTIVO
3457,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,APARTAMENTO,75,676590,55000,'16/08/2000',,'30/03/2017',INACTIVO
3458,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,CASA,100,9021200,0,'22/08/2000',,'16/07/2014',VIGENTE
3459,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,LOCAL,23,6490540,0,'22/08/2000',,'16/07/2000',INACTIVO
3460,BUCARAMANGA,FONTANA,BUCARAMANGA,TRES,CASA,31,650000,129000,'23/08/2000',,'08/01/2020',VIGENTE
3461,BUCARAMANGA,FONTANA,BUCARAMANGA,TRES,LOCAL,18,676950,129000,'23/08/2000',,'20/11/2013',INACTIVO
3462,BUCARAMANGA,FONTANA,BUCARAMANGA,TRES,CASA,56,460000,129000,'23/08/2000',,'03/07/2010',INACTIVO
3463,BUCARAMANGA,FONTANA,BUCARAMANGA,TRES,LOCAL,14,676590,129000,'23/08/2000',,'28/10/2017',INACTIVO
3464,BUCARAMANGA,FONTANA,BUCARAMANGA,TRES,APARTAMENTO,71,531310,129000,'23/08/2000',,'09/08/2011',INACTIVO
3465,BUCARAMANGA,BOLIVAR,BUCARAMANGA,COMERCIAL,CASA,27,675000,0,'22/05/2002',,'23/05/2002',VIGENTE
3466,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,CUATRO,LOCAL,22,1498300,0,'25/05/2002',,'21/02/2009',VIGENTE
3467,BUCARAMANGA,QUINTADANIA,BUCARAMANGA,CUATRO,LOCAL,27,2442140,0,'01/06/2002',,'27/01/2018',INACTIVO
3468,BUCARAMANGA,QUINTADANIA,BUCARAMANGA,CUATRO,LOCAL,24,1500000,0,'01/06/2002',,'28/01/2020',VIGENTE
3469,BUCARAMANGA,QUINTADANIA,BUCARAMANGA,CUATRO,CASA,29,3466530,0,'01/06/2002',,'30/09/2013',INACTIVO
3470,BUCARAMANGA,QUINTADANIA,BUCARAMANGA,CUATRO,APARTAMENTO,23,1964500,0,'01/06/2002',,'28/06/2002',INACTIVO
3471,BUCARAMANGA,CENTRO,BUCARAMANGA,COMERCIAL,LOCAL,19,2820000,0,'25/06/2002',,'13/07/2002',INACTIVO
3472,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,LOCAL,20,600000,153000,'31/05/2016',,'28/07/2018',VIGENTE
3473,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,LOCAL,23,686860,153000,'31/05/2016',,'29/11/2013',INACTIVO
3474,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,APARTAMENTO,23,454240,153000,'31/05/2016',,'11/12/2006',INACTIVO
3475,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,CASA,23,685000,153000,'31/05/2016',,'23/07/2016',INACTIVO
3476,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,SEIS,APARTAMENTO,45,1142400,149000,'30/10/2003',,'30/11/2019',VIGENTE
3477,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,SEIS,CASA,75,1359000,149000,'30/10/2003',,'07/03/2019',INACTIVO
3478,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,SEIS,APARTAMENTO,96,1115370,149000,'30/10/2003',,'05/02/2004',INACTIVO
3479,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,SEIS,LOCAL,17,1500000,149000,'30/10/2003',,'28/02/2014',INACTIVO
3480,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,SEIS,CASA,56,1412580,149000,'30/10/2003',,'27/08/2014',INACTIVO
3481,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,SEIS,APARTAMENTO,60,1691440,149000,'30/10/2003',,'30/09/2016',INACTIVO
3482,BUCARAMANGA,CENTRO,BUCARAMANGA,COMERCIAL,APARTAMENTO,43,1513900,0,'01/01/2018',,'02/04/2002',VIGENTE
3483,BUCARAMANGA,BOLIVAR,BUCARAMANGA,COMERCIAL,APARTAMENTO,66,1587440,326558,'01/01/2018',,'27/09/2012',VIGENTE
3484,BUCARAMANGA,BOLIVAR,BUCARAMANGA,COMERCIAL,CASA,21,687960,326558,'01/01/2018',,'04/06/2003',INACTIVO
3485,BUCARAMANGA,BOLIVAR,BUCARAMANGA,COMERCIAL,CASA,79,1236340,326558,'01/01/2018',,'27/09/2012',INACTIVO
3486,BUCARAMANGA,EL PRADO,BUCARAMANGA,CUATRO,APARTAMENTO,93,1401300,0,'28/08/2000',,'02/10/2019',VIGENTE
3487,BUCARAMANGA,EL PRADO,BUCARAMANGA,CUATRO,CASA,24,1520000,0,'28/08/2000',,'30/08/2018',INACTIVO
3488,BUCARAMANGA,EL PRADO,BUCARAMANGA,CUATRO,APARTAMENTO,37,1300000,0,'28/08/2000',,'31/10/2017',INACTIVO
3489,BUCARAMANGA,EL PRADO,BUCARAMANGA,CUATRO,CASA,91,1462560,0,'28/08/2000',,'10/08/2007',INACTIVO
3490,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,APARTAMENTO,26,5437500,996300,'08/09/2000',,'01/01/2007',INACTIVO
3491,BUCARAMANGA,NUEVO SOTOMAYOR,BUCARAMANGA,CUATRO,APARTAMENTO,30,866000,0,'06/07/2002',,'30/10/2012',INACTIVO
3492,BUCARAMANGA,NUEVO SOTOMAYOR,BUCARAMANGA,CUATRO,APARTAMENTO,21,713810,0,'06/07/2002',,'20/09/2006',INACTIVO
3493,BUCARAMANGA,LA CEIBA,BUCARAMANGA,CUATRO,LOCAL,29,670670,210000,'31/05/2018',,'17/11/2018',INACTIVO
3494,BUCARAMANGA,LA CEIBA,BUCARAMANGA,CUATRO,APARTAMENTO,34,618410,210000,'31/05/2018',,'03/10/2003',INACTIVO
3495,BUCARAMANGA,MIRADORES DE SAN LORENZO,BUCARAMANGA,CUATRO,APARTAMENTO,32,696150,204000,'03/01/2004',,'27/04/2018',VIGENTE
3496,BUCARAMANGA,MIRADORES DE SAN LORENZO,BUCARAMANGA,CUATRO,APARTAMENTO,29,531070,204000,'03/01/2004',,'01/01/2004',INACTIVO
3497,BUCARAMANGA,MIRADORES DE SAN LORENZO,BUCARAMANGA,CUATRO,APARTAMENTO,49,825010,204000,'03/01/2004',,'27/12/2012',INACTIVO
3498,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,LOCAL,21,700000,167700,'03/01/2004',,'07/02/2020',VIGENTE
3499,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,CASA,81,940210,167700,'03/01/2004',,'24/11/2015',INACTIVO
3500,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,LOCAL,13,757740,167700,'03/01/2004',,'10/07/2012',INACTIVO
3501,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,APARTAMENTO,90,600370,167700,'03/01/2004',,'15/04/2009',INACTIVO
3502,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,LOCAL,29,700000,167700,'03/01/2004',,'10/07/2012',INACTIVO
3503,BUCARAMANGA,CENTRO,BUCARAMANGA,CUATRO,LOCAL,14,706900,0,'01/01/2018',,'01/05/2008',INACTIVO
3504,BUCARAMANGA,CENTRO,BUCARAMANGA,CUATRO,CASA,30,454530,0,'01/01/2018',,'01/12/1998',VIGENTE
3505,BUCARAMANGA,ANTONIA SANTOS,BUCARAMANGA,SIN ASIGNAR,APARTAMENTO,69,1020727,0,'01/01/2018',,'22/03/2001',VIGENTE
3506,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,LOCAL,17,2256240,0,'01/01/2018',,'19/04/2012',INACTIVO
3507,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,APARTAMENTO,43,2673500,0,'01/01/2018',,'26/10/2013',INACTIVO
3508,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,CASA,31,1875000,0,'01/01/2018',,'01/06/1999',INACTIVO
3509,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,LOCAL,25,3295600,0,'01/01/2018',,'26/01/2018',VIGENTE
3510,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,CASA,78,3073522,0,'01/01/2018',,'26/10/2013',INACTIVO
3511,BUCARAMANGA,CENTRO,BUCARAMANGA,CUATRO,APARTAMENTO,90,448480,0,'01/01/2018',,'01/05/2003',VIGENTE
3512,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,CASA,82,2500000,0,'01/01/2018',,'30/09/2020',VIGENTE
3513,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,LOCAL,19,3223390,0,'01/01/2018',,'01/10/2011',INACTIVO
3514,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,CASA,80,2800000,0,'01/01/2018',,'30/11/2017',INACTIVO
3515,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,CASA,79,2174890,0,'01/01/2018',,'01/03/2003',INACTIVO
3516,BUCARAMANGA,BOLIVAR,BUCARAMANGA,CUATRO,APARTAMENTO,75,675000,146000,'28/09/2000',,'10/10/2020',VIGENTE
3517,BUCARAMANGA,BOLIVAR,BUCARAMANGA,CUATRO,CASA,52,680750,146000,'28/09/2000',,'10/03/2010',INACTIVO
3518,BUCARAMANGA,BOLIVAR,BUCARAMANGA,CUATRO,CASA,59,695460,146000,'28/09/2000',,'27/04/2019',INACTIVO
3519,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,LOCAL,16,1442210,0,'26/10/2000',,'01/10/2003',VIGENTE
3520,BUCARAMANGA,UNIVERSIDAD,BUCARAMANGA,CUATRO,CASA,28,743680,0,'30/10/2000',,'21/01/2009',VIGENTE
3521,BUCARAMANGA,ALVAREZ,BUCARAMANGA,CUATRO,LOCAL,11,850000,0,'31/10/2000',,'03/07/2020',VIGENTE
3522,BUCARAMANGA,ALVAREZ,BUCARAMANGA,CUATRO,CASA,96,877030,0,'31/10/2000',,'30/04/2018',INACTIVO
3523,BUCARAMANGA,ALVAREZ,BUCARAMANGA,CUATRO,CASA,55,884770,0,'31/10/2000',,'08/02/2017',INACTIVO
3524,BUCARAMANGA,ALVAREZ,BUCARAMANGA,CUATRO,CASA,48,662870,0,'31/10/2000',,'23/12/2005',INACTIVO
3525,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,CASA,51,901760,364900,'14/11/2000',,'01/01/2006',VIGENTE
3526,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,TRES,APARTAMENTO,29,800000,0,'17/08/2002',,'02/06/2018',INACTIVO
3527,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,TRES,APARTAMENTO,97,882300,0,'17/08/2002',,'12/07/2019',VIGENTE
3528,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,TRES,LOCAL,21,600480,0,'17/08/2002',,'03/05/2003',INACTIVO
3529,BUCARAMANGA,LA CEIBA,BUCARAMANGA,CUATRO,APARTAMENTO,42,833530,210000,'17/08/2002',,'15/12/2015',INACTIVO
3530,BUCARAMANGA,LA CEIBA,BUCARAMANGA,CUATRO,APARTAMENTO,74,778500,210000,'17/08/2002',,'15/02/2019',VIGENTE
3531,BUCARAMANGA,LA CEIBA,BUCARAMANGA,CUATRO,LOCAL,18,672320,210000,'17/08/2002',,'25/10/2007',INACTIVO
3532,BUCARAMANGA,UNIVERSIDAD,BUCARAMANGA,CUATRO,APARTAMENTO,69,450670,55000,'20/08/2002',,'16/10/2004',INACTIVO
3533,BUCARAMANGA,UNIVERSIDAD,BUCARAMANGA,CUATRO,LOCAL,17,548440,55000,'20/08/2002',,'07/01/2016',VIGENTE
3534,BUCARAMANGA,UNIVERSIDAD,BUCARAMANGA,CUATRO,APARTAMENTO,60,282590,15000,'20/08/2002',,'01/08/2009',VIGENTE
3535,BUCARAMANGA,LA CONCORDIA,BUCARAMANGA,CUATRO,CASA,20,642600,45000,'28/03/2018','27/11/2019','11/08/2018',VIGENTE
3536,BUCARAMANGA,LA CONCORDIA,BUCARAMANGA,CUATRO,LOCAL,30,651660,45000,'28/03/2018','27/11/2019','28/03/2012',INACTIVO
3537,BUCARAMANGA,LA CONCORDIA,BUCARAMANGA,CUATRO,APARTAMENTO,46,726075,45000,'28/03/2018','27/11/2019','22/08/2015',INACTIVO
3538,BUCARAMANGA,LA CONCORDIA,BUCARAMANGA,CUATRO,LOCAL,18,546800,45000,'28/03/2018','27/11/2019','02/06/2010',INACTIVO
3539,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,LOCAL,22,590820,0,'15/01/2004',,'01/09/2011',INACTIVO
3540,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,APARTAMENTO,95,473230,0,'15/01/2004',,'01/09/2011',INACTIVO
3541,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,APARTAMENTO,74,435230,0,'15/01/2004',,'01/04/2004',INACTIVO
3542,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,CASA,87,508440,0,'15/01/2004',,'01/09/2011',INACTIVO
3543,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,APARTAMENTO,62,431310,0,'15/01/2004',,'01/08/2016',VIGENTE
3544,BUCARAMANGA,LA FLORESTA,BUCARAMANGA,CINCO,CASA,75,790360,54500,'17/01/2004',,'18/12/2015',INACTIVO
3545,BUCARAMANGA,LA FLORESTA,BUCARAMANGA,CINCO,CASA,84,642610,54500,'17/01/2004',,'16/02/2018',VIGENTE
3546,BUCARAMANGA,LA FLORESTA,BUCARAMANGA,CINCO,APARTAMENTO,63,600000,54500,'17/01/2004',,'16/02/2018',INACTIVO
3547,BUCARAMANGA,LA FLORESTA,BUCARAMANGA,CINCO,CASA,69,673730,54500,'17/01/2004',,'06/12/2011',INACTIVO
3548,BUCARAMANGA,LA FLORESTA,BUCARAMANGA,CINCO,LOCAL,18,526170,54500,'17/01/2004',,'01/04/2009',INACTIVO
3549,BUCARAMANGA,CENTRO,BUCARAMANGA,CUATRO,LOCAL,17,1019950,196000,'01/01/2018',,'07/12/2013',INACTIVO
3550,BUCARAMANGA,CENTRO,BUCARAMANGA,CUATRO,APARTAMENTO,99,537200,196000,'01/01/2018',,'04/07/2012',INACTIVO
3551,BUCARAMANGA,CENTRO,BUCARAMANGA,CUATRO,APARTAMENTO,48,520840,196000,'01/01/2018',,'10/06/2009',INACTIVO
3552,BUCARAMANGA,UNIVERSIDAD,BUCARAMANGA,CUATRO,LOCAL,16,1917000,0,'01/01/2018',,'23/01/2009',VIGENTE
3553,BUCARAMANGA,CENTRO,BUCARAMANGA,COMERCIAL,LOCAL,26,2286640,0,'01/01/2018',,'24/09/2002',INACTIVO
3554,BUCARAMANGA,CENTRO,BUCARAMANGA,COMERCIAL,APARTAMENTO,70,5059195,0,'01/01/2018',,'24/09/2002',VIGENTE
